unluler,tweetler,clean,labels
İlber Ortaylı,"İlber Ortaylı anlatıyor #ilberhoca
▶https://t.co/77jJXAiJD0 https://t.co/LdF8NC8rIv",i̇lber ortaylı anlatıyor ilberhoca ▶aid ldfncriv,0
İlber Ortaylı,"Bu akşam canlı yayın, 
TekeTek, Habertürk, 23.00. https://t.co/1OeJaE9cyc",akşam canlı yayın teketek habertürk oeaecyc,0
İlber Ortaylı,"İlber Ortaylı anlatıyor
▶https://t.co/77jJXAiJD0 https://t.co/bKvTYFg8cU",i̇lber ortaylı anlatıyor ▶aid bkvtyfgcu,0
İlber Ortaylı,"Britanya'nın güneş batmaz imparatorluğunun en büyük hayal kırıklıklarından biri, Nisan'da 100. yılını kutlayacağımız Kut’ül Ammare Zaferidir",britanyanın güneş batmaz imparatorluğunun büyük hayal kırıklıklarından nisanda yılını kutlayacağımız kutül ammare zaferidir,0
İlber Ortaylı,"Çanakkale 9 Ocak 1916’da, yani 100 sene önce Britanya İmparatorluğu’nun kuvvetleri tarafından tahliye edildi. https://t.co/6qs022iG8F",çanakkale ocak sene britanya i̇mparatorluğunun kuvvetleri tarafından tahliye edildi sigf,0
İlber Ortaylı,Çanakkale Savaşları bütün Şark’ta son yüzyılın en çarpıcı kahramanlık örneğidir. https://t.co/KBnuiBDFeM,çanakkale savaşları şarkta yüzyılın çarpıcı kahramanlık örneğidir kbnuibdfem,0
İlber Ortaylı,İlber Ortaylı her ay #tarih'te! https://t.co/kRXZ9OCx0E,i̇lber ortaylı ay tarihte krzoce,0
İlber Ortaylı,"""Türkiye hızlı örgütlenmeyi, direnmeyi Çanakkale'de öğrendi."" @tarihdergi yazısından https://t.co/FYfRS6AbhC",türkiye hızlı örgütlenmeyi direnmeyi çanakkalede öğrendi tarihdergi yazısından fyfrsabhc,0
İlber Ortaylı,"İlber Ortaylı anlatıyor
CANLI▶https://t.co/77jJXAiJD0 https://t.co/bKvTYFg8cU",i̇lber ortaylı anlatıyor canli▶aid bkvtyfgcu,0
İlber Ortaylı,"Bu akşam canlı yayın, 
TekeTek, Habertürk, 22.00.
Konu: Padişahların Bilinmeyen Yönleri https://t.co/97ZgMD8Vwj",akşam canlı yayın teketek habertürk konu padişahların bilinmeyen yönleri zgmdv,0
İlber Ortaylı,"Mimar Sinan'ın eseri, 16. yüzyıldan kalma Gebze'deki Çoban Mustafa Camii'ne yeni ""eklemeler"". Sahipsiz miras. https://t.co/V4LusFxWcK",mimar sinanın eseri yüzyıldan kalma gebzedeki çoban mustafa camiine yeni eklemeler sahipsiz miras vlusfck,0
İlber Ortaylı,Lisede iyi yetişmeyen öğrenciden de aksak bir üniversite gençliği ortaya çıkar. https://t.co/PKkHh92wM1,lisede iyi yetişmeyen öğrenciden aksak üniversite gençliği ortaya çıkar pkkhhm,0
İlber Ortaylı,Eğitimin ciddiyetini kavramaktan aciz uzmanların geçici ve başarısız proje uygulamalarıyla Türkiye gençliği bir çıkmaza girdi.,eğitimin ciddiyetini kavramaktan aciz uzmanların geçici başarısız proe uygulamalarıyla türkiye gençliği çıkmaza girdi,0
İlber Ortaylı,"Ara Güler’in fotoğrafçılığı olmasa yakın Türkiye’nin tabiatını, tarihini, insan manzaralarını bilemezdik.  https://t.co/PKkHh92wM1",ara gülerin fotoğrafçılığı olmasa yakın türkiyenin tabiatını tarihini insan manzaralarını bilemezdik pkkhhm,0
İlber Ortaylı,"Bu akşam canlı yayın, 
Teke Tek, Habertürk, 22.00. https://t.co/g4aeFkpLTy",akşam canlı yayın teke tek habertürk gaefkplty,0
İlber Ortaylı,"21'de Habertürk'te canlı yayın başlıyor. 
https://t.co/77jJXAiJD0 https://t.co/NzGV4qPTKa",habertürkte canlı yayın başlıyor aid nzgvptka,0
İlber Ortaylı,"Bu akşam, 21.00, @HaberturkTV . Kelebek Etkisi Programı.",akşam haberturktv kelebek etkisi programı,0
İlber Ortaylı,“Kemalistlerden Atatürk'le ilgili şu sorulara cevap bekliyoruz” deyu bir kağıt internette dolaşıyor. İşte cevaplar. https://t.co/O6uZspSyph,kemalistlerden atatürkle ilgili sorulara cevap bekliyoruz deyu kağıt internette dolaşıyor i̇şte cevaplar ouzspsyph,0
İlber Ortaylı,Popüler tarih yöntemleriyle acemi tarih mühendisleri tarafından yakın tarih saptırılmaktadır.,popüler tarih yöntemleriyle acemi tarih mühendisleri tarafından yakın tarih saptırılmaktadır,0
İlber Ortaylı,"Türk çocukları ve Türk halkı sistematik olarak gazete, sosyal medya ve televizyonlarla ""sözde tarihçilik"" bombardımanına tabi tutuluyor.",türk çocukları türk halkı sistematik olarak gazete sosyal medya televizyonlarla sözde tarihçilik bombardımanına tutuluyor,0
İlber Ortaylı,"""Historia est magistra vitae.""
Tarih hayatın öğretmenidir...",historia est magistra vitae tarih hayatın öğretmenidir,0
İlber Ortaylı,"20 Aralık Pazar, 19:00
Karşıyaka. https://t.co/OfhFGgpRCr",aralık pazar karşıyaka ofhfggprcr,0
İlber Ortaylı,"Bu akşam Teke Tek, Habertürk, 23.00. Konu: Ortadoğu'da Türklerin Tarihi",akşam teke tek habertürk konu ortadoğuda türklerin tarihi,0
İlber Ortaylı,"Sırf Mardinli Aziz Sancar değil, daha nice bilim insanı Türkiye Cumhuriyeti sayesinde en iyi kurumlarda okudu. https://t.co/YaSja9o1Sd",sırf mardinli aziz sancar nice bilim insanı türkiye cumhuriyeti sayesinde iyi kurumlarda okudu yasaosd,0
İlber Ortaylı,"Sarayların bakımı ve restorasyonu ihtisas işidir, lafla olmaz.
https://t.co/59rupn0gH9",sarayların bakımı restorasyonu ihtisas işidir lafla olmaz rupngh,0
İlber Ortaylı,Aziz Sancar gibi bir hocayı kendi dar dünyalarına göre sınıflandırmaya kalkan garip kalemler dünyası oldu burası. https://t.co/YaSja9o1Sd,aziz sancar hocayı dar dünyalarına göre sınıflandırmaya kalkan garip kalemler dünyası oldu burası yasaosd,0
İlber Ortaylı,"Bu akşam, Habertürk, 23.00. Tarih boyunca süregelen Türk-Rus ilişkileri. https://t.co/L7sievnHPm",akşam habertürk tarih boyunca süregelen türkrus ilişkileri lsievnhpm,0
İlber Ortaylı,"Pazar, 10. CNNTURK. 
Gündem: Rusya. 
@hakanchelik https://t.co/gXu6SKrsuu",pazar cnnturk gündem rusya hakanchelik guskrsuu,0
İlber Ortaylı,"Kerkük, 1998 https://t.co/ODuE3nawSC",kerkük oduenasc,0
İlber Ortaylı,https://t.co/m2xwgBkADX,mgbkad,0
İlber Ortaylı,"Suriye’de 1.5 milyon Türkmen, Irak’ta 2 milyonu aşkın Türkmen kaderine terk edilmiştir. https://t.co/SD3TvQUJ2v",suriyede milyon türkmen irakta milyonu aşkın türkmen kaderine terk edilmiştir sdtvuv,0
İlber Ortaylı,#UyumaTürkiyeSahipÇıkTürkmene https://t.co/sxwZoEsDDj,uyumatürkiyesahipçıktürkmene szoesdd,0
İlber Ortaylı,"Suriye’de 1.5 milyon Türkmen, Irak’ta 2 milyonu aşkın Türkmen kaderine terk edilmiş durumda.
#TuerkmenDağındaKatliamVar",suriyede milyon türkmen irakta milyonu aşkın türkmen kaderine terk edilmiş durumda tuerkmendağındakatliamvar,0
İlber Ortaylı,Türkiye güçsüz ve gayriciddi muhalefetle karşı karşıya. https://t.co/eGphayhUVM,türkiye güçsüz gayriciddi muhalefetle karşı karşıya egphayhuvm,0
İlber Ortaylı,Tarih bizi öyle bir noktaya getirdi ki; etrafımızdaki dünyayla ya kavga ediyoruz ya da kaynayan kazanlarına düştük.,tarih noktaya getirdi etrafımızdaki dünyayla kavga ediyoruz kaynayan kazanlarına düştük,0
İlber Ortaylı,https://t.co/YLzl1WVbpa,ylzlvbpa,0
İlber Ortaylı,"14 Kasım, Köln Üniversitesi https://t.co/nz67xqD2Xm",kasım köln üniversitesi nzdm,0
İlber Ortaylı,Dizilerden tarih öğrenilmez. Diziler için senaryo yazanların tarihle bir alakaları yok. Ortaya çıkan şeye de güvenilmez.,dizilerden tarih öğrenilmez diziler senaryo yazanların tarihle alakaları yok ortaya çıkan güvenilmez,0
İlber Ortaylı,"13 Kasım, Essen Üniversitesi https://t.co/Pd6TdGgy10",kasım essen üniversitesi pdtdggy,0
İlber Ortaylı,"""Bir Türk sadece zeybek oynarken diz çöker."" https://t.co/FStO0iVeYF",türk sadece zeybek oynarken diz çöker fstoiveyf,0
İlber Ortaylı,https://t.co/2v0Ef3RXGL,vefrgl,0
İlber Ortaylı,https://t.co/NPjysd8h8e,npysdhe,0
İlber Ortaylı,"İlber Ortaylı'nın eşsiz anlatımıyla ""Mustafa Kemal Atatürk"" https://t.co/7vd5It5r3i #10Kasım",i̇lber ortaylının eşsiz anlatımıyla mustafa kemal atatürk vditri kasım,0
İlber Ortaylı,"10 Kasım, Özyeğin Üniversitesi https://t.co/bqumvwruA6",kasım özyeğin üniversitesi bumvrua,0
İlber Ortaylı,Gençlere... https://t.co/84AXxPybEY,gençlere apybey,0
İlber Ortaylı,Bir toplumu dejenere etmek istiyorsan yarım eğitim vereceksin. Maalesef biz öyleyiz.  https://t.co/jInHKP7Qwj,toplumu deenere etmek istiyorsan yarım eğitim vereceksin maalesef öyleyiz inhkp,0
İlber Ortaylı,"İlber Ortaylı: Gençler, oturup Türkiye’nin keyfini çıkarın, rezaleti önleyin. https://t.co/N7go3p7WLZ",i̇lber ortaylı gençler oturup türkiyenin keyfini çıkarın rezaleti önleyin ngoplz,0
İlber Ortaylı,İlber Ortaylı Hürriyet'e konuştu. https://t.co/m7pZZh97Vv,i̇lber ortaylı hürriyete konuştu mpzzhvv,0
İlber Ortaylı,https://t.co/0KR1A3fcP1,krafcp,0
İlber Ortaylı,"""Atatürk diktatör müydü?"" 
İlber Ortaylı cevaplıyor. 
@kafadergisi yazısından... https://t.co/49fkdP06Z2",atatürk diktatör müydü i̇lber ortaylı cevaplıyor kafadergisi yazısından fkdpz,0
İlber Ortaylı,"Demokrasi de zeytinağacı gibi, her yerde tutunamaz, her yerde yeşermez, dostları önemlidir. #ayvalikhasatgunleri",demokrasi zeytinağacı yerde tutunamaz yerde yeşermez dostları önemlidir ayvalikhasatgunleri,0
İlber Ortaylı,Türkiye ziraatçıların degil; tuğlaları üst üste koyanların memleketi. #ayvalikhasatgunleri,türkiye ziraatçıların degil tuğlaları üst üste koyanların memleketi ayvalikhasatgunleri,0
İlber Ortaylı,"""Bir cahil için en iyi şey susmaktır. 
Ne var ki, bunu bilseydi zaten cahil olmazdı."" 
Sâdî Şirazi",cahil iyi susmaktır bilseydi cahil olmazdı sâdî şirazi,0
İlber Ortaylı,"5 Kasım, Şehir Üniversitesi https://t.co/iiiUi5bCdi",kasım şehir üniversitesi iiiuibcdi,0
İlber Ortaylı,"4 Kasım, ""Geçmişten Günümüze İzmir"" Sempozyumu. https://t.co/8nnepZ115x https://t.co/IsOj2cCdC4",kasım geçmişten günümüze i̇zmir sempozyumu nnepz isoccdc,0
İlber Ortaylı,Demokrasinin en önemli hakkı olan oyunuzu kullanın ve titizlikle takipçisi olun. #oykullan,demokrasinin önemli hakkı olan oyunuzu kullanın titizlikle takipçisi olun oykullan,0
İlber Ortaylı,https://t.co/S3wpkW23mq,spkm,0
İlber Ortaylı,"FOX TV, canlı yayın.",fo tv canlı yayın,0
İlber Ortaylı,https://t.co/6AfFhwd946,affhd,0
İlber Ortaylı,"Bu akşam, Haydarpaşa Garı.  https://t.co/iJ0RE5SoQ4",akşam haydarpaşa garı ireso,0
İlber Ortaylı,İstanbul'un asıl meselesi https://t.co/noUKLcXGEp,i̇stanbulun asıl meselesi nouklcgep,0
İlber Ortaylı,"""Cahilin yanında kitap gibi sessiz ol."" Mevlana",cahilin yanında kitap sessiz ol mevlana,0
İlber Ortaylı,Uzak Komşu: Moğolistan https://t.co/M1Y6slwpWk https://t.co/R8T7lDFlul,uzak komşu moğolistan myslpk rtldflul,0
İlber Ortaylı,Demokrasinin en önemli unsuru oyunuzu kullanın ve titizlikle takipçisi olun. @OyveOtesi https://t.co/pD75yC2atJ,demokrasinin önemli unsuru oyunuzu kullanın titizlikle takipçisi olun oyveotesi pdycat,0
İlber Ortaylı,http://t.co/Qc9vDJ5FlI,httptcocvdfli,0
İlber Ortaylı,"Ortadoğu'nun bir savaş coğrafyası olduğu palavradır, içi boş bir savunmadır. http://t.co/saNRKPaEbN",ortadoğunun savaş coğrafyası olduğu palavradır içi boş savunmadır httptcosanrkpaebn,0
İlber Ortaylı,Siyasetçilerin sorumluluk alma zamanı  geldi geçiyor... http://t.co/TZjWzV5H9I,siyasetçilerin sorumluluk alma zamanı geldi geçiyor httptcotzzvhi,0
İlber Ortaylı,Mazide büyük felaketleri atlatmayı bilen bir halkın çocuklarıyız.  http://t.co/0xre5vV3fR,mazide büyük felaketleri atlatmayı bilen halkın çocuklarıyız httptcorevvfr,0
İlber Ortaylı,Terör karşısında örgütlenmeyi ve dik durmayı öğrenmeliyiz. Gidecek yerimiz yok. Burada oturmak ve belayı burada defetmek zorundayız.,terör karşısında örgütlenmeyi dik durmayı öğrenmeliyiz gidecek yerimiz yok oturmak belayı defetmek zorundayız,0
İlber Ortaylı,"Millet olarak tarih okumayı/yazmayı sevmiyoruz. Dedesinin, ninesinin mektubunu okuyamayan bir milletiz. Hazin bir durum.",millet olarak tarih okumayıyazmayı sevmiyoruz dedesinin ninesinin mektubunu okuyamayan milletiz hazin durum,0
İlber Ortaylı,"Bize demokrasi dersi veren ülkelerin önce bir aynaya bakması lazım. Mussollini, Franco, Hitler bizim yakın tarihimizde yok.",demokrasi dersi veren ülkelerin aynaya bakması lazım mussollini franco hitler yakın tarihimizde yok,0
İlber Ortaylı,"Yakın tarihi değerlendirebilmek, eleştirebilmek için çok geniş bir tarih bilginiz olması gerekir.",yakın tarihi değerlendirebilmek eleştirebilmek geniş tarih bilginiz olması gerekir,0
İlber Ortaylı,Medyanın halini görünce iyi ki okullarda yakın tarih okutulmuyor diyoruz. Siyasetle iç içe yapılardan objektif bir bakış beklemeyin.,medyanın halini görünce iyi okullarda yakın tarih okutulmuyor diyoruz siyasetle iç içe yapılardan obektif bakış beklemeyin,0
İlber Ortaylı,"Savaşmak mı istiyorsun?
Kendi cahilliğinle savaş...
A. Einstein",savaşmak istiyorsun cahilliğinle savaş einstein,0
İlber Ortaylı,"Mekke'de Osmanlı'dan kalan en değerli eserlerden Ecyad Kalesi. 2002'de yıkıldı, yerine otel yapıldı. http://t.co/xelmaLb1rw",mekkede osmanlıdan kalan değerli eserlerden ecyad kalesi yıkıldı otel yapıldı httptcoelmalbr,0
İlber Ortaylı,Tarihte hiçbir ülke Gazze kadar küçük yüzölçümüyle bu kadar büyük bir trajedi ve acı yaşamış değildir.,tarihte hiçbir ülke gazze küçük yüzölçümüyle büyük traedi acı yaşamış değildir,0
İlber Ortaylı,"Eski bayramlar - yeni bayramlar
http://t.co/xHyO2egkSp",eski bayramlar yeni bayramlar httptcohyoegksp,0
İlber Ortaylı,"Bayram önemli bir adet, onu yaşamak için yaratıcı olunmalı. Yaratıcı olmayan toplumların ezeli diye bilinen adetlerini ebedi kılmaları zor.",bayram önemli adet yaşamak yaratıcı olunmalı yaratıcı olmayan toplumların ezeli bilinen adetlerini ebedi kılmaları zor,0
İlber Ortaylı,Eski bayramlardaki en temel sahne bugün artık uzak. Aile bireylerinin evde toplandığı sıra sıra el öptüğü çocuklara harçlık verilen günler..,eski bayramlardaki temel sahne bugün uzak aile bireylerinin evde toplandığı sıra sıra el öptüğü çocuklara harçlık verilen günler,0
İlber Ortaylı,Kitlelerin kaynaştıkları anlar dini bayramlardır. Din tek başına yerine getirilemez. Onun tabiatında toplu hareket ve gösteri vardır.,kitlelerin kaynaştıkları anlar dini bayramlardır din tek başına getirilemez tabiatında toplu hareket gösteri vardır,0
İlber Ortaylı,"Bugünlerde sansürle, şiddetle boğuşan Türk basını yolunu bulacaktır
http://t.co/Lowxu5x3E4",bugünlerde sansürle şiddetle boğuşan türk basını yolunu bulacaktır httptcoloue,0
İlber Ortaylı,Türkçe güzel bir dil ve geçmişimiz kim ne derse desin muhteşem ve hizmet ettiğimiz halk yeryüzünde bir kenarda kalacaklardan değil.,türkçe güzel dil geçmişimiz derse desin muhteşem hizmet ettiğimiz halk yeryüzünde kenarda kalacaklardan,0
İlber Ortaylı,Bizim çocuklar niye okumaz? http://t.co/xSEWFxUh4v,çocuklar okumaz httptcosefuhv,0
İlber Ortaylı,"""1810-2015 - Oxford 
İki resim arasında 205 yıllık farkı bulun? Bulamazsınız çünkü yok!Tarihe saygı!"" @resimlihafiza http://t.co/Yrlikjywfc",oford i̇ki resim arasında yıllık farkı bulun bulamazsınız yoktarihe saygı resimlihafiza httptcoyrlikyfc,0
İlber Ortaylı,"İlber Ortaylı bu akşam @CandasTolga'ya konuk. @Kanalturk, 23.10. 
""Türkiye Nereye Gidiyor?""",i̇lber ortaylı akşam candastolgaya konuk kanalturk türkiye gidiyor,0
İlber Ortaylı,"Göçler Türkiye için yeni kazançlar sağlayabilir. Kazanç 30 liraya ucuz adam çalıştırmak değil, insanların kendisidir. http://t.co/dCYRKXWQN2",göçler türkiye yeni kazançlar sağlayabilir kazanç liraya ucuz adam çalıştırmak insanların kendisidir httptcodcyrkn,0
İlber Ortaylı,Türkiye büyük göçmen kitlelerini kabul etmeye üç asra yakın bir zamandan beri alışkındır.  http://t.co/dCYRKXWQN2,türkiye büyük göçmen kitlelerini kabul etmeye asra yakın zamandan beri alışkındır httptcodcyrkn,0
İlber Ortaylı,"Almanya'dan sonra Avusturya da sınırları kapatıyor. ""Misafirperverlikleri"" 1-2 gün sürdü. Türkiye'den ""insanlık"" dersi alsınlar biraz.",almanyadan avusturya sınırları kapatıyor misafirperverlikleri gün sürdü türkiyeden insanlık dersi alsınlar biraz,0
İlber Ortaylı,"Demokrasinin ilk şartı kanundur, kanun devleti olmaktır. İlk önce kanun ve usul üzerinde birleşeceksin.",demokrasinin ilk şartı kanundur kanun devleti olmaktır i̇lk kanun usul üzerinde birleşeceksin,0
İlber Ortaylı,Benim üzerinde durduğum en önemli mesele; adaletin tecellisinde tarafgirlik olmaz.,üzerinde durduğum önemli mesele adaletin tecellisinde tarafgirlik olmaz,0
İlber Ortaylı,Bağnazlığın coğrafyası ve zamanı yoktur. Yarı cehalete dayanır ve beşeriyet için istenmeyen sonuçlar verir.,bağnazlığın coğrafyası zamanı yoktur yarı cehalete dayanır beşeriyet istenmeyen sonuçlar verir,0
İlber Ortaylı,Boş laf kalabalığına ve önyargılara dayanan propagandalara kulak asmayalım. Ordumuza sahip çıkalım. http://t.co/gE9j1vcdHx,boş laf kalabalığına önyargılara dayanan propagandalara kulak asmayalım ordumuza sahip çıkalım httptcogevcdh,0
İlber Ortaylı,Araştırmalarıyla Osmanlı'ya bakışı değiştiren hocaların hocası Halil İnalcık 100 yaşında. http://t.co/Rh9EOw6gLL http://t.co/TgL8B8lEBf,araştırmalarıyla osmanlıya bakışı değiştiren hocaların hocası halil i̇nalcık yaşında httptcorheogll httptcotglblebf,0
İlber Ortaylı,"Bugün, Tarihin Arka Odası, Canlı Yayın. 23.15-Habertürk.",bugün tarihin arka odası canlı yayın habertürk,0
İlber Ortaylı,26 Ağustos 1071’de Anadolu kıtasına girdik. Bu gelişin dönüşü yok. Yurdumuz burası. http://t.co/gE9j1vcdHx,ağustos anadolu kıtasına girdik gelişin dönüşü yok yurdumuz burası httptcogevcdh,0
İlber Ortaylı,"""Ne vakit karanlık kaplasa yeri,
Başlar çocukların büyük kaderi..."" NFK http://t.co/cNWMDNVM4e",vakit karanlık kaplasa yeri başlar çocukların büyük kaderi nfk httptcocnmdnvme,0
İlber Ortaylı,http://t.co/gdrgpHtqMJ,httptcogdrgphtm,0
İlber Ortaylı,#ÇocuklarınÖldüğüDünyada http://t.co/q4OiafLG6i,çocuklarınöldüğüdünyada httptcooiaflgi,0
İlber Ortaylı,"""İnsanlık çok ilerledi 
artık görünmüyor...""
#KıyıyaVuranİnsanlık http://t.co/NcHHzXs3Qk",i̇nsanlık ilerledi görünmüyor kıyıyavurani̇nsanlık httptconchhzsk,0
İlber Ortaylı,İlber Ortaylı zaferin nasıl kazanıldığını anlattı. #30AğustosZaferBayramı http://t.co/saEL0cMvFr http://t.co/gpnhkcsctg,i̇lber ortaylı zaferin kazanıldığını anlattı ağustoszaferbayramı httptcosaelcmvfr httptcogpnhkcsctg,0
İlber Ortaylı,30 Ağustos sadece Afyon’daki Başkumandanlık Meydan Muharebesi’nin değil Malazgirt ve Mohaç gibi önemli zaferlerle dolu bir ayın ifadesidir.,ağustos sadece afyondaki başkumandanlık meydan muharebesinin malazgirt mohaç önemli zaferlerle dolu ayın ifadesidir,0
